0.0082684,-0.025689,-0.034877,-0.035531,-0.0091592,0.021699,0.028033,0.026598,0.038827,0.021266,0.01225
0.012211,-0.01803,-0.038078,-0.062639,-0.055193,0.0012556,0.034661,0.046987,0.052598,0.042443,0.035378
0.03063,-0.01166,-0.052553,-0.10647,-0.11693,-0.061002,0.0012919,0.03783,0.05627,0.053427,0.059704
0.063859,0.029861,-0.021601,-0.11331,-0.18136,-0.16264,-0.091869,-0.029675,0.028548,0.055016,0.06752
0.10518,0.10505,0.077171,-0.012586,-0.13983,-0.21495,-0.20315,-0.14328,-0.058083,0.0077365,0.051949
0.085345,0.13183,0.15176,0.12052,0.015671,-0.11984,-0.19927,-0.19014,-0.12338,-0.062739,-0.012269
0.024434,0.097092,0.15242,0.18998,0.16177,0.063399,-0.053535,-0.12134,-0.12705,-0.10168,-0.058816
-0.053411,-0.0018899,0.072399,0.15061,0.19486,0.1705,0.085026,-0.00090071,-0.056407,-0.079128,-0.065042
-0.08909,-0.079503,-0.035759,0.04064,0.11703,0.15029,0.11525,0.052102,0.016124,-0.010708,-0.030388
-0.07065,-0.099124,-0.091309,-0.052242,0.0045976,0.057664,0.075803,0.059573,0.041066,0.034316,0.016733
0.0053184,0.022382,-0.0046686,-0.033208,-0.011477,0.0060365,0.033969,0.060096,-0.019631,-0.055353,0.02045
0.0010667,0.034336,-0.0019409,-0.058322,-0.017367,0.014488,0.037488,0.061789,-0.051457,-0.057848,0.037364
0.003064,0.04911,-0.028407,-0.0884,-0.0079153,0.036026,0.059177,0.063311,-0.083486,-0.067943,0.050645
0.017775,0.067633,-0.046528,-0.10984,0.019333,0.073962,0.082277,0.05334,-0.11787,-0.061726,0.070739
0.034255,0.074719,-0.087603,-0.13034,0.034594,0.09186,0.086223,0.029155,-0.13464,-0.055349,0.078014
0.054696,0.062437,-0.13998,-0.13189,0.059013,0.12765,0.083976,0.0055996,-0.14376,-0.055711,0.078039
0.07082,0.033431,-0.1651,-0.1192,0.089525,0.15436,0.066268,-0.030488,-0.15039,-0.044574,0.07794
0.067171,-0.0048706,-0.16931,-0.082475,0.12565,0.16137,0.017611,-0.065864,-0.13099,-0.029222,0.060901
0.05485,-0.02414,-0.13898,-0.02377,0.15859,0.13937,-0.035452,-0.070326,-0.080469,-0.014667,0.058067
0.031752,-0.032907,-0.099995,0.013478,0.13901,0.075029,-0.064915,-0.041257,-0.046371,-0.011827,0.046536
0.011105,-0.032214,-0.067825,0.044836,0.11251,0.02199,-0.054479,-0.020987,-0.049742,-0.016486,0.031463
0.044482,0.031346,0.044029,0.037552,0.024071,0.016653,0.0065918,0.0029307,-0.011836,-0.022859,-0.032219
0.053829,0.030206,0.029213,0.024964,0.018285,0.0015652,-0.010116,-0.0087069,-0.019053,-0.019644,-0.027244
0.070548,0.039036,0.034432,0.028736,0.020057,0.0043365,-0.0042864,-0.013766,-0.028096,-0.041453,-0.053731
0.071796,0.045499,0.038027,0.016287,0.009863,-0.0010766,-0.0077761,-0.021934,-0.035734,-0.04679,-0.064932
0.089293,0.052214,0.048286,0.021861,0.013062,0.0006001,-0.01177,-0.024069,-0.03705,-0.040981,-0.062446
0.08989,0.053505,0.047058,0.025593,0.010419,-0.002427,-0.020301,-0.036674,-0.047181,-0.053569,-0.070955
0.088274,0.057986,0.053275,0.02791,0.0068145,-0.0012768,-0.028448,-0.046628,-0.052095,-0.048502,-0.065804
0.086123,0.063075,0.060311,0.033841,0.01464,-0.00091222,-0.023974,-0.044303,-0.049248,-0.04383,-0.057047
0.06928,0.047471,0.039822,0.018806,-0.0012818,-0.021511,-0.037588,-0.05258,-0.05621,-0.050535,-0.047687
0.050818,0.028792,0.029098,0.016655,0.001193,-0.014134,-0.022441,-0.03618,-0.042186,-0.033633,-0.03273
0.038891,0.014887,0.0055008,-0.0083594,-0.020617,-0.033936,-0.044421,-0.057823,-0.050804,-0.033333,-0.023816
0.05172,0.058147,0.055637,0.036202,0.019663,-0.0061947,-0.031101,-0.059683,-0.068501,-0.049119,-0.029513
0.011974,-0.012833,-0.046628,-0.064185,-0.073057,-0.08056,-0.074451,-0.047555,-0.017841,0.0090088,0.054255
-0.047254,-0.059988,-0.079205,-0.078997,-0.056286,-0.03121,-0.0043966,0.034702,0.061151,0.05983,0.077767
-0.080484,-0.057073,-0.039146,-0.02502,0.0043969,0.044994,0.077685,0.08603,0.077404,0.04654,0.044037
-0.029165,-0.0020876,0.030799,0.063104,0.084849,0.10285,0.098392,0.066621,0.031493,-0.0012676,0.0039085
0.015933,0.041971,0.051478,0.057165,0.066292,0.075885,0.03945,-0.013168,-0.04189,-0.041916,-0.038302
0.035724,0.034867,0.043214,0.032355,0.022352,0.0083231,-0.025393,-0.065568,-0.064255,-0.036493,-0.023874
0.04634,0.02084,0.02535,0.022214,-0.0075961,-0.035728,-0.049001,-0.039922,-0.022539,-0.0068108,-0.0048838
0.027032,0.0042695,-0.012872,-0.02909,-0.036025,-0.035668,-0.030317,-0.016398,-0.0041765,-0.0049894,-0.0053754
-0.0017903,-0.014003,-0.020112,-0.02807,-0.026491,-0.012613,-0.003601,0.0021363,-0.00079018,-0.0012562,0.0027269
-0.0057554,-0.017875,-0.020163,-0.01104,-0.0019092,0.0004448,0.0051452,0.0044355,0.0029683,0.003591,0.00041499
-0.015519,-0.022206,-0.029439,-0.028477,-0.031182,-0.027153,-0.0257,-0.026956,-0.024245,-0.013633,-0.020073
0.01138,0.0030743,-0.0057898,-0.018614,-0.024859,-0.029241,-0.027837,-0.030832,-0.032624,-0.033811,-0.036874
0.030184,0.010949,0.0058936,-0.0045337,-0.0098578,-0.019844,-0.028315,-0.03209,-0.036637,-0.040696,-0.051896
0.038417,0.020529,0.024507,0.022589,0.021604,0.010992,-0.0052242,-0.0099818,-0.024932,-0.02939,-0.047627
0.042903,0.030396,0.026169,0.039075,0.037818,0.031976,0.027537,0.012998,0.0056201,-0.0036452,-0.025549
0.038958,0.037589,0.040172,0.044804,0.044927,0.047142,0.045268,0.037885,0.043079,0.030961,0.016588
0.0084542,0.018403,0.02989,0.038304,0.03217,0.043584,0.04961,0.053779,0.05435,0.037681,0.046377
-0.021728,-0.025188,-0.011948,0.016787,0.026404,0.026873,0.04341,0.052651,0.055692,0.037147,0.056526
-0.029416,-0.034596,-0.041795,-0.020239,-0.0050987,-0.0020042,0.0067169,0.016488,0.031862,0.035411,0.055823
-0.020203,-0.019123,-0.033863,-0.034892,-0.031629,-0.023573,-0.029332,-0.026081,-0.0074945,0.0074254,0.029055
-0.015414,-0.020155,-0.034117,-0.043807,-0.046407,-0.045203,-0.056098,-0.057452,-0.05182,-0.043324,-0.034739
-0.0046511,-0.0031493,-0.00030872,-0.01594,-0.011694,0.02693,0.0057742,-0.0096049,0.002728,-0.0029038,-0.00013372
0.0036705,-0.0073742,0.0073193,0.039331,-0.025315,-0.049645,0.024182,0.013234,-0.0061303,0.0050325,0.0027951
-0.00066021,0.016836,-0.045877,-0.028871,0.081043,0.001161,-0.054728,0.012376,0.0025903,-0.012829,-0.00077018
-0.025452,0.021217,0.092478,-0.05099,-0.10939,0.06733,0.024107,-0.018041,0.027123,0.0084557,-0.011025
0.01083,-0.098963,-0.019434,0.19068,0.040735,-0.10551,0.0024831,-0.027136,-0.032515,0.022638,0.008514
0.060315,0.070725,-0.17558,-0.18781,0.12646,0.1178,0.018352,0.041009,-0.036219,-0.045526,0.0084203
-0.052832,0.1058,0.2585,-0.039329,-0.25971,-0.0713,-0.010152,0.028494,0.072345,-0.0076188,-0.016697
-0.035402,-0.19545,-0.052987,0.27999,0.17995,-0.028074,-0.055349,-0.074492,-0.026806,0.036433,-0.018448
0.096523,0.08748,-0.19317,-0.2407,0.035416,0.11466,0.081242,0.054924,-0.018052,-0.0092859,0.018002
-0.070128,0.057216,0.20347,0.026014,-0.13578,-0.088232,-0.031752,0.00040483,0.030811,-0.0086958,0.0027009
0.018939,-0.063942,-0.068268,0.051272,0.061677,0.023539,-0.0038644,-0.015525,-0.0079212,0.0049664,-0.0049722
-0.0089042,-0.0079056,-0.010401,-0.010527,-0.00652,-0.0046008,-0.0064764,-0.0072899,-0.0089621,-0.0088593,-0.0013805
-0.01174,-0.010742,-0.010222,-0.0089476,-0.0070988,-0.0097173,-0.01189,-0.0096412,-0.010448,-0.013385,-0.0060514
-0.0096106,-0.012751,-0.010519,-0.0067222,-0.0085847,-0.0097324,-0.012474,-0.0084207,-0.0074201,-0.010698,-0.0009916
-0.0089406,-0.010926,-0.010327,-0.011731,-0.011177,-0.0089428,-0.010276,-0.011898,-0.0099807,-0.0080735,0.0089381
-0.010434,-0.0096719,-0.010586,-0.0095197,-0.0080143,-0.0053708,-0.0068076,-0.0069082,-0.008276,-0.0073386,0.0082308
-0.010535,-0.0083683,-0.0089667,-0.0095069,-0.0095822,-0.0070213,-0.0069107,-0.0073875,-0.010487,-0.0084722,0.0066445
-0.0050231,-0.0071961,-0.0063739,-0.011404,-0.011003,-0.007582,-0.007686,-0.0089843,-0.0091303,-0.0059195,0.0044544
-0.0045497,-0.0097245,-0.011678,-0.0095338,-0.0079152,-0.0055642,-0.0040035,-0.0031812,-0.0043396,-0.0073925,0.0028705
-0.0060539,-0.0093792,-0.010714,-0.010297,-0.0081797,-0.0066326,-0.0073618,-0.011578,-0.01095,-0.012058,0.0017788
-0.0085627,-0.0096205,-0.0084349,-0.0082961,-0.0094327,-0.0083479,-0.010364,-0.012111,-0.011917,-0.011842,0.0018857
-0.0022041,-0.0083766,-0.0093839,-0.0066569,-0.0058126,-0.0041613,-0.0093026,-0.010082,-0.01057,-0.011848,-0.001116
-0.0043253,-0.015333,-0.020971,-0.013756,0.012835,0.044433,0.053813,0.036251,0.0081912,-0.016143,-0.020823
-0.00011166,0.024738,0.058164,0.071119,0.053545,-0.010999,-0.074213,-0.10549,-0.088106,-0.04001,0.0088824
0.032229,0.01432,-0.028938,-0.091867,-0.13943,-0.13829,-0.070621,0.025345,0.086066,0.099731,0.062351
-0.056926,-0.072259,-0.069793,-0.017392,0.0557,0.13929,0.16952,0.1512,0.060765,-0.019501,-0.063663
0.0092023,0.052428,0.086847,0.11683,0.091653,0.029898,-0.059451,-0.13157,-0.13941,-0.094022,-0.016038
0.031393,0.014576,-0.025455,-0.074242,-0.10234,-0.11193,-0.078182,-0.016474,0.065144,0.095921,0.063278
-0.029734,-0.036614,-0.02412,-0.0068791,0.029044,0.07616,0.10754,0.098948,0.049548,-0.0042072,-0.044838
0.014434,0.024872,0.048872,0.052862,0.038305,0.012888,-0.035697,-0.063666,-0.077807,-0.046045,-0.021784
0.01685,0.0037114,-0.01571,-0.026723,-0.036786,-0.036217,-0.028495,-0.0010759,0.025911,0.029205,0.0067815
-0.0066429,-0.010877,-0.014473,-0.0061537,-0.0011215,0.003824,0.013047,0.0094511,-0.010416,-0.010682,-0.0097676
0.0014851,-0.003077,0.0020296,0.0032573,0.0046223,0.0037626,0.003516,0.0011013,0.0091598,0.0089954,0.011563
-0.02337,-0.018713,0.020718,0.013013,0.035166,-0.0040332,-0.046051,-0.012417,0.021913,0.0035985,-0.0018658
-0.032439,-0.010759,0.030988,0.030871,0.028776,-0.026772,-0.049796,0.014304,0.025982,-0.0066743,0.0031535
-0.047289,0.0010432,0.045195,0.031725,0.015825,-0.059497,-0.068042,0.038398,0.042696,-0.0068811,-0.0007461
-0.053752,0.019359,0.060566,0.028103,-0.011745,-0.073284,-0.048348,0.059884,0.043173,-0.01251,-0.0093222
-0.053508,0.046846,0.069413,0.0066964,-0.04472,-0.077233,-0.013376,0.07484,0.034891,-0.029526,-0.014004
-0.043237,0.064366,0.052188,-0.035635,-0.061898,-0.0477,0.025157,0.083291,0.0061916,-0.037589,-0.0083115
-0.039091,0.068115,0.030088,-0.058967,-0.059986,-0.012002,0.063847,0.073324,-0.029859,-0.041519,0.008952
-0.027407,0.055743,0.0033522,-0.062634,-0.030651,0.017371,0.06179,0.03029,-0.048754,-0.018227,0.0099991
-0.007925,0.045028,-0.017871,-0.05364,0.0053973,0.033827,0.037484,0.0031884,-0.034845,0.0043247,0.004666
-0.0050332,0.026095,-0.026392,-0.025962,0.023708,0.017249,0.0084005,-0.0046879,-0.015808,-0.0017925,-0.0024742
0.0017467,0.010165,-0.027911,-0.0095503,0.027928,0.0099537,0.0068093,0.0022961,-0.015124,-0.0030838,0.00050471
-0.0018846,-0.01781,-0.00043747,0.026979,-0.037043,0.020767,0.076179,-0.093261,-0.02457,0.11905,-0.073369
0.0022416,0.017869,-0.046197,0.027452,0.01307,-0.10792,0.11297,0.092467,-0.2056,0.057873,0.046745
-0.026523,0.033435,-0.0057145,-0.031803,0.0808,-0.080298,-0.097119,0.23788,-0.031861,-0.17767,0.11837
-0.0059834,-0.0074082,0.033344,-0.039175,0.034492,0.06576,-0.17662,0.041548,0.18297,-0.15504,0.01947
0.011907,-0.025341,0.0044074,0.00049061,-0.017631,0.091709,-0.059356,-0.11068,0.15854,-0.014861,-0.048422
0.00011165,0.0056077,-0.0052333,-0.0031347,-0.023203,0.06157,0.02631,-0.12605,0.063781,0.065384,-0.048096
-0.0048449,0.016735,0.0071258,-0.010534,-0.051259,0.019398,0.091979,-0.094545,-0.04029,0.097903,-0.037558
-0.0093996,0.0036966,0.013189,0.015389,-0.044044,-0.044552,0.094778,0.012067,-0.11576,0.066707,0.0048719
0.0032293,-0.013492,-0.0015612,0.025035,0.015923,-0.061504,-0.0054266,0.086729,-0.060823,-0.028416,0.039818
0.0056217,0.0053778,-0.017667,0.0047247,0.021633,0.0026548,-0.055007,0.027325,0.036177,-0.045162,0.0083515
0.0006774,0.0074806,-3.1962e-05,-0.011792,0.00036848,0.017715,-0.0022913,-0.024229,0.010576,0.0063232,-0.0092224
0.014136,0.014281,0.012164,-0.0015524,-0.019988,-0.027096,-0.036875,-0.02695,-0.0052591,0.0061663,0.015506
-0.0012673,0.012845,0.023634,0.019536,0.013605,-0.00035208,-0.025,-0.03753,-0.018377,-0.00087419,0.0049477
-0.015762,0.0087466,0.029076,0.04499,0.03715,0.029738,-0.0018133,-0.027449,-0.024327,-0.0035695,0.0030877
-0.02629,-0.01772,-0.00035647,0.03137,0.036185,0.043193,0.027313,-0.0052409,-0.032888,-0.022958,-0.012107
-0.015796,-0.023217,-0.0048494,0.0021398,0.031565,0.052158,0.044615,0.014296,-0.020495,-0.023043,-0.015897
0.0023888,-0.027313,-0.022529,-0.011263,0.013619,0.033931,0.037295,0.027653,0.0081073,-0.0097031,-0.01885
0.010286,-0.0063843,-0.029589,-0.035226,-0.017735,0.015842,0.020408,0.026109,0.018611,-0.002234,-0.020513
0.010244,-0.0022872,-0.022338,-0.041661,-0.03199,0.0066679,0.016965,0.023025,0.026322,0.011554,-0.0022203
0.015379,0.0028629,-0.010276,-0.030181,-0.036782,-0.016417,0.0045804,0.010207,0.011969,0.0083808,0.0096789
0.014433,0.014459,0.0048854,-0.01148,-0.020355,-0.020447,-0.0065668,-0.0024671,0.0057216,9.5848e-05,0.0026284
0.013168,0.014085,0.013367,0.0032786,-0.015921,-0.017962,-0.010328,-0.0040036,0.0056108,0.0067299,0.0028692
-0.023774,-0.021933,-0.021638,-0.015042,-0.011824,0.0039215,0.011579,0.0056941,0.0045992,0.014497,0.00052496
-0.007655,0.00029414,0.0014652,0.0054606,-0.00061219,0.0048537,0.005379,0.003974,-0.0092312,0.0021247,-0.00043936
0.0070239,0.016248,0.017029,0.017306,0.023467,0.015696,0.012535,0.013222,0.0044612,0.00072029,-0.0076206
0.024981,0.03299,0.039203,0.046006,0.046341,0.041845,0.033333,0.030094,0.016699,0.011835,-0.0031983
0.030796,0.025613,0.025232,0.039168,0.044701,0.037477,0.026267,0.019044,0.012504,0.010045,-0.010983
0.025141,0.018762,0.017567,0.030198,0.035377,0.024018,0.012368,0.011117,0.0010214,0.0036971,-0.0066585
0.014981,0.0034185,-0.0014538,0.0066822,0.0047859,-0.0045415,0.0023045,0.0034221,-0.015786,-0.0037096,-0.012409
0.0080444,0.0005393,-0.004909,0.001834,-0.016694,-0.018285,-0.0042901,0.00034945,-0.022506,-0.0085835,-0.019524
-0.0031011,-0.0056832,0.00073147,-0.0041383,-0.021995,-0.028792,-0.023485,-0.022536,-0.025206,-0.019154,-0.03276
0.0032981,0.0014432,0.0052188,-0.010363,-0.02137,-0.029107,-0.02926,-0.034417,-0.030606,-0.016299,-0.021353
-0.0028865,-0.0089179,-0.011267,-0.02448,-0.033245,-0.042126,-0.051936,-0.05216,-0.048042,-0.036431,-0.035824
0.0024306,0.005796,0.0068668,0.0095093,0.0075671,0.0065206,0.0073421,0.0051278,0.0021416,0.0002453,-0.00057051
0.01646,0.0084492,0.0047793,0.010436,0.0082341,0.005778,0.00056529,0.0023161,-0.00060897,-0.0058507,-0.0071594
-0.0078704,-0.013311,-0.011284,0.0013689,-0.0064213,-0.013013,-0.022285,-0.017473,-0.018469,-0.012082,-0.0085769
0.012313,0.01983,0.0065568,-0.020091,-0.035041,-0.033901,-0.024783,-0.010776,0.0091023,0.014922,0.0104
-0.035567,-0.064408,-0.074508,-0.067982,-0.029849,0.014245,0.045281,0.048215,0.031952,0.013876,0.00032337
-0.026582,-0.00075311,0.054419,0.10895,0.12868,0.1155,0.064365,0.004102,-0.026931,-0.022601,-0.015872
0.06912,0.10058,0.10304,0.059618,-0.017652,-0.076679,-0.10498,-0.094662,-0.044516,-0.008769,0.0072553
-0.0037968,-0.054931,-0.11318,-0.16723,-0.16982,-0.12012,-0.051407,0.002506,0.034748,0.024376,0.017657
-0.057172,-0.060515,-0.047791,0.02247,0.089541,0.13051,0.13873,0.11213,0.069207,0.031833,0.019007
0.0035359,0.052665,0.089988,0.1123,0.088651,0.054027,0.014514,-0.026718,-0.044859,-0.034989,-0.030164
0.027943,0.015149,-0.012877,-0.041634,-0.066517,-0.06619,-0.059286,-0.040834,-0.020312,-0.0062634,-0.0060787
0.012386,-0.0012191,-0.025925,-0.035886,-0.038178,-0.044773,-0.00029894,0.017847,0.025966,0.022953,0.0090927
0.0192,0.019925,-0.0098522,-0.027016,-0.031845,-0.033809,0.0065317,0.024111,0.028237,0.024555,0.0094539
0.022309,0.040722,-0.0055775,-0.039773,-0.046782,-0.047361,0.0077931,0.030531,0.032259,0.026649,0.013598
0.010201,0.049439,0.016985,-0.026366,-0.055788,-0.068278,-0.00010453,0.028987,0.027463,0.025072,0.011158
0.0039929,0.044744,0.031947,0.0025436,-0.053512,-0.090344,-0.030648,0.01826,0.023182,0.020982,0.010256
-0.00087189,0.035691,0.026544,0.015171,-0.040238,-0.096002,-0.052542,0.0077175,0.029993,0.024935,0.010199
0.0050512,0.030319,0.02027,0.0224,-0.01572,-0.077059,-0.051299,0.0053683,0.025939,0.020958,0.01323
0.0038052,0.017809,0.0078782,0.019463,0.0066375,-0.053611,-0.050404,-0.00015749,0.019358,0.0096728,0.016112
0.012011,0.023519,0.0012155,0.0074549,0.0089263,-0.028649,-0.035894,-0.0081783,0.013071,0.0079118,0.014487
0.0062543,0.027817,0.0071454,0.0043218,0.0025252,-0.019597,-0.018251,-0.0030788,0.0094401,0.010223,0.014696
0.018548,0.028106,0.010713,1.2782e-05,-0.0066506,-0.02836,-0.030828,-0.016761,-0.0021114,0.0081726,0.010297
0.0093367,0.025817,0.044723,0.038532,-0.00083904,-0.059836,-0.074571,-0.047437,-0.0098789,0.0041487,0.0074611
-0.037044,-0.03175,-0.012497,0.057909,0.1411,0.14739,0.053577,-0.046345,-0.074099,-0.054671,-0.037371
0.00061166,-0.049511,-0.10705,-0.15413,-0.10973,0.044631,0.17669,0.17147,0.084985,0.016173,-0.0039024
0.064365,0.074659,0.056571,-0.023866,-0.15565,-0.2176,-0.1369,0.0040328,0.084042,0.068633,0.04689
-0.016992,0.02131,0.091658,0.1321,0.11472,0.017708,-0.11375,-0.1433,-0.089223,-0.016211,0.0073771
-0.024449,-0.060068,-0.041231,0.018252,0.064667,0.11645,0.10941,0.029275,-0.032198,-0.038541,-0.020333
0.015896,0.0050737,-0.042444,-0.052726,-0.044499,-0.027533,0.0021988,0.051606,0.047183,0.020187,-0.00051423
-0.0090053,0.017509,0.012534,-0.012974,-0.016699,-0.006193,-0.023248,-0.03993,-0.012874,0.0031425,-0.0068586
-0.00057773,-0.013315,0.0053932,0.01368,0.0061039,-5.4596e-05,0.022284,0.016496,-0.0034825,-0.0047125,0.0096053
0.010602,0.00089668,-0.0097259,-0.0040353,0.0061875,0.00016014,-0.014953,-0.0042407,0.010827,0.0037571,-0.0037514
-0.00072207,0.0046926,0.0039374,0.002435,-0.0018334,0.0071038,0.0041505,-0.012083,-0.0011634,-0.00024563,-5.789e-05
0.0057974,-0.002439,-0.01815,-0.033644,-0.029225,-0.018355,-0.010229,-0.012726,-0.0050666,-0.0024929,0.0025578
-0.0053169,-0.016425,-0.030193,-0.026361,-0.010345,0.014075,0.016442,0.014203,0.019707,0.021697,0.016631
-0.0033883,-0.018959,-0.019822,0.0053216,0.0284,0.046954,0.050334,0.040066,0.028174,0.013981,0.0043814
-0.020865,-0.02379,0.0038198,0.029194,0.041824,0.056422,0.035789,0.010917,-0.016871,-0.029436,-0.023214
-0.0084587,0.012525,0.053471,0.071955,0.068675,0.054313,0.0087053,-0.045054,-0.058822,-0.03335,-0.0087961
0.015002,0.039542,0.058501,0.045754,0.017987,-0.026779,-0.08003,-0.098776,-0.064012,-0.019731,-0.0035085
0.023099,0.028938,0.02314,-0.014014,-0.064878,-0.090316,-0.088799,-0.064966,-0.021078,0.0077139,0.031686
0.035818,0.012048,-0.0054038,-0.033597,-0.061958,-0.058262,-0.016746,0.0076599,0.039561,0.046541,0.04459
0.002295,-0.022427,-0.040816,-0.059728,-0.048109,-0.011722,0.0075086,0.024487,0.044507,0.025444,0.0060647
-0.025708,-0.028906,-0.027291,-0.015228,0.010505,0.039046,0.05284,0.048661,0.028588,0.00062315,-0.0010766
-0.0030495,0.0078009,0.023251,0.037531,0.03676,0.034699,0.02616,0.010636,-0.0073571,-0.018332,-0.012813
-0.0090567,0.012808,0.018625,-0.052051,0.040732,-0.002992,-0.050131,0.044873,0.0017844,-0.022599,0.010299
